Unnamed: 0,file,ref_number,ref_text,doi,doi_url,titleDoi,firstAuthDoi
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PRPF19,[4],"Hart, T., Chandrashekhar, M., Aregger, M., Steinhart, Z., Brown, K. R., MacLeod, G., ... & Moffat, J. (2015). Science, 348(6237), 124-128. High-resolution CRISPR screens reveal fitness genes and genotype-specific cancer liabilities.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PRPF19,[5],"Meyers, R. M., Bryan, J. G., McFarland, J. M., Weir, B. A., Sizemore, A. E., Xu, H., ... & Tsherniak, A. (2017). Cell, 168(4), 856-866. Computational correction of copy number effect improves specificity of CRISPR-Cas9 essentiality screens in cancer cells.",10.3410/f.732049442.793551364,https://doi.org/10.3410/f.732049442.793551364,Faculty Opinions recommendation of Computational correction of copy number effect improves specificity of CRISPR-Cas9 essentiality screens in cancer cells.,Smedley
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OPA1,[1],"Alexander C. Zambon, 2021, Frontiers in Cell and Developmental Biology, The Multifaceted Roles of OPA1 in Cancer",10.3389/fcell.2021.630161,https://doi.org/10.3389/fcell.2021.630161,The Multifaceted Roles of Primary Cilia in the Development of the Cerebral Cortex,Hasenpusch-Theil
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OPA1,[2],"Del Dotto V, Mishra P, Vidoni S, et al., 2017, Oncotarget, OPA1 Isoforms in the Hierarchical Organization of Mitochondrial Functions",10.1016/j.celrep.2017.05.073,https://doi.org/10.1016/j.celrep.2017.05.073,OPA1 Isoforms in the Hierarchical Organization of Mitochondrial Functions,Del Dotto
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OPA1,[3],"Lenaers G, Hamel C, Delettre C, et al., 2012, Human Molecular Genetics, Dominant Optic Atrophy",10.1006/mgme.2001.3278,https://doi.org/10.1006/mgme.2001.3278,OPA1 (Kjer Type) Dominant Optic Atrophy: A Novel Mitochondrial Disease,Delettre
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OPA1,[4],"Vyas S, Zaganjor E, Haigis MC, 2016, Cell, Mitochondria and Cancer",10.1016/j.cell.2016.07.002,https://doi.org/10.1016/j.cell.2016.07.002,Mitochondria and Cancer,Vyas
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OPA1,[5],"Zhang H, Zhang Y, Zhu X, et al., 2019, Journal of Cancer, OPA1 Overexpression is Associated with Poor Prognosis in Patients with Colorectal Cancer",10.3892/ol.2017.7049,https://doi.org/10.3892/ol.2017.7049,Overexpression of long non‑coding RNA colon cancer‑associated transcript 2 is associated with advanced tumor progression and poor prognosis in patients with colorectal cancer,Zhang
5,experiments/gene_essentiality_cancer/ai_messages/high_complexity--OPA1,[6],"Zhao X, Tian C, Puszyk WM, et al., 2013, Cancer Research, OPA1 Downregulation is Involved in Sorafenib-induced Apoptosis in Hepatocellular Carcinoma",10.1038/labinvest.2012.144,https://doi.org/10.1038/labinvest.2012.144,OPA1 downregulation is involved in sorafenib-induced apoptosis in hepatocellular carcinoma,Zhao
0,experiments/mouse_immunology/ai_messages/high_complexity--Cyanide,[1],"Nicholls P, Kim JK. 1982. Biochimica et Biophysica Acta (BBA) - Bioenergetics. Sulphide as an inhibitor and electron donor for the cytochrome c oxidase system.",10.1016/0005-2728(81)90170-5,https://doi.org/10.1016/0005-2728(81)90170-5,Oxidation of sulphide by cytochrome aa3,Nicholls
1,experiments/mouse_immunology/ai_messages/high_complexity--Cyanide,[2],"Brown GC, Borutaite V. 2004. Biochemical Society Transactions. Inhibition of mitochondrial respiratory complex I by nitric oxide, peroxynitrite and S-nitrosothiols.",10.1016/j.bbabio.2004.03.016,https://doi.org/10.1016/j.bbabio.2004.03.016,"Inhibition of mitochondrial respiratory complex I by nitric oxide, peroxynitrite and S-nitrosothiols",Brown
2,experiments/mouse_immunology/ai_messages/high_complexity--Cyanide,[3],"Alberts B, Johnson A, Lewis J, et al. 2002. Molecular Biology of the Cell. 4th edition. New York: Garland Science. Energy Conversion: Mitochondria and Chloroplasts.",10.1201/9781315735368-14,https://doi.org/10.1201/9781315735368-14,Energy Conversion: Mitochondria and Chloroplasts,Alberts
3,experiments/mouse_immunology/ai_messages/high_complexity--Cyanide,[4],"Lobo V, Patil A, Phatak A, Chandra N. 2010. Pharmacognosy Reviews. Free radicals, antioxidants and functional foods: Impact on human health.",10.4103/0973-7847.70902,https://doi.org/10.4103/0973-7847.70902,"Free radicals, antioxidants and functional foods: Impact on human health",Lobo
4,experiments/mouse_immunology/ai_messages/high_complexity--Cyanide,[5],Siesjo BK. 1992. Journal of Cerebral Blood Flow & Metabolism. Pathophysiology and treatment of focal cerebral ischemia. Part I: Pathophysiology.,10.3171/jns.1992.77.2.0169,https://doi.org/10.3171/jns.1992.77.2.0169,Pathophysiology and treatment of focal cerebral ischemia,Siesjö
5,experiments/mouse_immunology/ai_messages/high_complexity--Cyanide,[6],Baud FJ. 2007. Critical Care. Cyanide: critical issues in diagnosis and treatment.,10.1177/0960327107070566,https://doi.org/10.1177/0960327107070566,Cyanide: critical issues in diagnosis and treatment,Baud
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--IL17F,[1],"Gaffen SL, Jain R, Garg AV, Cua DJ. 2014. The IL-23-IL-17 immune axis: from mechanisms to therapeutic testing. Nature Reviews Immunology.",10.1038/nri3707,https://doi.org/10.1038/nri3707,The IL-23–IL-17 immune axis: from mechanisms to therapeutic testing,Gaffen
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--IL17F,[2],"Iwakura Y, Ishigame H, Saijo S, Nakae S. 2011. Functional specialization of interleukin-17 family members. Immunity.",10.1016/j.immuni.2011.02.012,https://doi.org/10.1016/j.immuni.2011.02.012,Functional Specialization of Interleukin-17 Family Members,Iwakura
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--IL17F,[3],"Wu X, Yang T, Liu X, Guo JN, Xie T, Ding Y, Lin M, Yang H. 2013. IL-17 promotes tumor angiogenesis through Stat3 pathway mediated upregulation of VEGF in gastric cancer. Tumour Biology.",10.1007/s13277-015-4372-4,https://doi.org/10.1007/s13277-015-4372-4,IL-17 promotes tumor angiogenesis through Stat3 pathway mediated upregulation of VEGF in gastric cancer,Wu
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--IL17F,[4],"Benchetrit F, Ciree A, Vives V, Warnier G, Gey A, Sautès-Fridman C, Fossiez F, Haicheur N, Fridman WH, Tartour E. 2002. Interleukin-17 inhibits tumor cell growth by means of a T-cell-dependent mechanism. Blood.",10.1182/blood.v99.6.2114,https://doi.org/10.1182/blood.v99.6.2114,Interleukin-17 inhibits tumor cell growth by means of a T-cell–dependent mechanism,Benchetrit
0,experiments/trained_immunity/ai_messages/high_complexity--tolerance_LPS,[1],"Raetz CR, Whitfield C. 2002. Annual Review of Biochemistry. Lipopolysaccharide endotoxins.",10.1146/annurev.biochem.71.110601.135414,https://doi.org/10.1146/annurev.biochem.71.110601.135414,Lipopolysaccharide Endotoxins,Raetz
1,experiments/trained_immunity/ai_messages/high_complexity--tolerance_LPS,[2],"Lu YC, Yeh WC, Ohashi PS. 2008. Immunity. LPS/TLR4 signal transduction pathway.",10.1016/j.cyto.2008.01.006,https://doi.org/10.1016/j.cyto.2008.01.006,LPS/TLR4 signal transduction pathway,Lu
2,experiments/trained_immunity/ai_messages/high_complexity--tolerance_LPS,[3],Mogensen TH. 2009. Clinical Microbiology Reviews. Pathogen recognition and inflammatory signaling in innate immune defenses.,10.1128/cmr.00046-08,https://doi.org/10.1128/cmr.00046-08,Pathogen Recognition and Inflammatory Signaling in Innate Immune Defenses,Mogensen
3,experiments/trained_immunity/ai_messages/high_complexity--tolerance_LPS,[4],"Biswas SK, Lopez-Collazo E. 2009. Immunological Reviews. Endotoxin tolerance: new mechanisms, molecules and clinical significance.",10.1016/j.it.2009.07.009,https://doi.org/10.1016/j.it.2009.07.009,"Endotoxin tolerance: new mechanisms, molecules and clinical significance",Biswas
4,experiments/trained_immunity/ai_messages/high_complexity--tolerance_LPS,[5],"Yao Z, Mates JM, Cheplowitz AM, Hammer LP, Maiseyeu A, Phillips GS, Wewers MD, Rajaram MV, Robinson JM, Anderson CL, Ganesan LP. 2016. Journal of Immunology. Blood-borne lipopolysaccharide is rapidly eliminated by liver sinusoidal endothelial cells via high-density lipoprotein.",10.4049/jimmunol.1600702,https://doi.org/10.4049/jimmunol.1600702,Blood-Borne Lipopolysaccharide Is Rapidly Eliminated by Liver Sinusoidal Endothelial Cells via High-Density Lipoprotein,Yao
5,experiments/trained_immunity/ai_messages/high_complexity--tolerance_LPS,[6],"Wang J, Li R, Peng Z, Hu B, Rao X, Li J. 2018. Frontiers in Immunology. Pathogen recognition receptors and endotoxin tolerance.",10.1016/j.dci.2014.04.018,https://doi.org/10.1016/j.dci.2014.04.018,"Pathogen recognition receptors in channel catfish: IV. Identification, phylogeny and expression analysis of peptidoglycan recognition proteins",Sun
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_MGMT_medium_methylated,[1],"Levine AJ. 2020. Cell. p53: 30 years and 30,000 papers later.",10.2307/j.ctvwh8f9c.50,https://doi.org/10.2307/j.ctvwh8f9c.50,Mystery Woman Speaks 30 Years Later,
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_MGMT_medium_methylated,[2],"Hegi ME, et al. 2005. N Engl J Med. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.3410/f.718384246.793495041,https://doi.org/10.3410/f.718384246.793495041,Faculty Opinions recommendation of MGMT gene silencing and benefit from temozolomide in glioblastoma.,Gilbert
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_MGMT_medium_methylated,[3],Cancer Genome Atlas Research Network. 2008. Nature. Comprehensive genomic characterization defines human glioblastoma genes and core pathways.,10.1038/nature07385,https://doi.org/10.1038/nature07385,Comprehensive genomic characterization defines human glioblastoma genes and core pathways,"{'name': 'The Cancer Genome Atlas Research Network', 'sequence': 'first', 'affiliation': []}"
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_MGMT_medium_methylated,[4],"Furnari FB, et al. 2007. Genes Dev. Malignant astrocytic glioma: genetics, biology, and paths to treatment.",10.1101/gad.1596707,https://doi.org/10.1101/gad.1596707,"Malignant astrocytic glioma: genetics, biology, and paths to treatment",Furnari
4,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_TP53_MGMT_medium_methylated,[5],"Stupp R, et al. 2005. N Engl J Med. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--H2BC1,[1],NCBI Gene. (n.d.). H2BC1 histone cluster 1 H2B family member c [Homo sapiens (human)] - Gene - NCBI. Retrieved from https://www.ncbi.nlm.nih.gov/gene/85236,10.7717/peerj.6561/fig-1,https://doi.org/10.7717/peerj.6561/fig-1,Figure 1: Minimum-Spanning-Tree of 462 hemagglutinin gene sequences of “Old-World”-orthopoxviruses retrieved from NCBI (March 2018).,
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--H2BC1,[2],"Luger, K., Mäder, A. W., Richmond, R. K., Sargent, D. F., & Richmond, T. J. (1997). Crystal structure of the nucleosome core particle at 2.8 Å resolution. Nature, 389(6648), 251-260.",10.1038/38444,https://doi.org/10.1038/38444,Crystal structure of the nucleosome core particle at 2.8 Å resolution,Luger
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--H2BC1,[3],"Bannister, A. J., & Kouzarides, T. (2011). Regulation of chromatin by histone modifications. Cell Research, 21(3), 381-395.",10.1038/cr.2011.22,https://doi.org/10.1038/cr.2011.22,Regulation of chromatin by histone modifications,Bannister
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--H2BC1,[4],"Feinberg, A. P., & Tycko, B. (2004). The history of cancer epigenetics. Nature Reviews Cancer, 4(2), 143-153.",10.1038/nrc1279,https://doi.org/10.1038/nrc1279,The history of cancer epigenetics,Feinberg
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--H2BC1,[5],"Hart, T., Chandrashekhar, M., Aregger, M., Steinhart, Z., Brown, K. R., MacLeod, G., ... & Moffat, J. (2015). High-resolution CRISPR screens reveal fitness genes and genotype-specific cancer liabilities. Cell, 163(6), 1515-1526.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
5,experiments/gene_essentiality_cancer/ai_messages/high_complexity--H2BC1,[6],"Kaelin Jr, W. G. (2005). The concept of synthetic lethality in the context of anticancer therapy. Nature Reviews Cancer, 5(9), 689-698.",10.1038/nrc1691,https://doi.org/10.1038/nrc1691,The Concept of Synthetic Lethality in the Context of Anticancer Therapy,Kaelin
6,experiments/gene_essentiality_cancer/ai_messages/high_complexity--H2BC1,[7],"Xu, M., Long, C., Chen, X., Huang, C., Chen, S., & Zhu, B. (2010). Partitioning of histone H3-H4 tetramers during DNA replication-dependent chromatin assembly. Science, 328(5974), 94-98.",10.1126/science.1178994,https://doi.org/10.1126/science.1178994,Partitioning of Histone H3-H4 Tetramers During DNA Replication–Dependent Chromatin Assembly,Xu
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--AQP8,[1],"Agre P, Kozono D. 2003. Nature Reviews Molecular Cell Biology. Aquaporin water channels: molecular mechanisms for human diseases.",10.1016/s0014-5793(03)01083-4,https://doi.org/10.1016/s0014-5793(03)01083-4,Aquaporin water channels: molecular mechanisms for human diseases<sup>1</sup>,Agre
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--AQP8,[2],"Ishibashi K, Hara S, Kondo S. 2009. Pflugers Archiv: European Journal of Physiology. Aquaporin water channels in mammals.",10.1007/s10157-008-0118-6,https://doi.org/10.1007/s10157-008-0118-6,Aquaporin water channels in mammals,Ishibashi
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--AQP8,[3],"Papadopoulos MC, Saadoun S. 2015. British Journal of Cancer. Key roles of aquaporins in tumor biology.",10.1016/j.bbamem.2014.09.001,https://doi.org/10.1016/j.bbamem.2014.09.001,Key roles of aquaporins in tumor biology,Papadopoulos
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--AQP8,[4],"Wang J, Feng L, Zhu Z, Zheng M, Wang D, Chen Z, Sun H. 2015. Oncotarget. Aquaporin 8 mediates human esophageal cancer Eca-109 cell migration via the EGFR-Erk1/2 pathway.",10.18632/oncotarget.8576,https://doi.org/10.18632/oncotarget.8576,Tumor-suppressive miR-218-5p inhibits cancer cell proliferation and migration via EGFR in non-small cell lung cancer,Zhu
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--S100A7A,[1],"Marenholz I, Heizmann CW, Fritz G. 2004. Biochem Biophys Res Commun. S100 proteins in mouse and man: from evolution to function and pathology (including an update of the nomenclature).",10.1016/j.bbrc.2004.07.096,https://doi.org/10.1016/j.bbrc.2004.07.096,S100 proteins in mouse and man: from evolution to function and pathology (including an update of the nomenclature),Marenholz
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--S100A7A,[2],"Enerbäck C, Porter DA, Seth P, Sgroi D, Gaudet J, Weremowicz S, Morton CC, Schnitt S, Pitts RL, Stampl J, Barnhart K, Polyak K. 2002. Cancer Res. Psoriasin expression in mammary epithelial cells in vitro and in vivo.",10.1371/journal.pone.0053119,https://doi.org/10.1371/journal.pone.0053119,The Expression of Psoriasin (S100A7) and CD24 Is Linked and Related to the Differentiation of Mammary Epithelial Cells,Vegfors
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--S100A7A,[3],"Zhao F, Hoechst B, Duffy A, Gamrekelashvili J, Fioravanti S, Manns MP, Greten TF, Korangy F. 2012. Int J Cancer. S100A9 a new marker for monocytic human myeloid-derived suppressor cells.",10.1111/j.1365-2567.2012.03566.x,https://doi.org/10.1111/j.1365-2567.2012.03566.x,S100A9 a new marker for monocytic human myeloid-derived suppressor cells,Zhao
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--S100A7A,[4],"Alowami S, Qing G, Emberley E, Snell L, Watson PH. 2003. Mod Pathol. Psoriasin (S100A7) expression is altered during skin tumorigenesis.",10.1186/1471-5945-3-1,https://doi.org/10.1186/1471-5945-3-1,Psoriasin (S100A7) expression is altered during skin tumorigenesis,Alowami
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--S100A7A,[5],"Hart T, Chandrashekhar M, Aregger M, Steinhart Z, Brown KR, MacLeod G, Mis M, Zimmermann M, Fradet-Turcotte A, Sun S, Mero P, Dirks P, Sidhu S, Roth FP, Rissland OS, Durocher D, Angers S, Moffat J. 2015. Cell. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
5,experiments/gene_essentiality_cancer/ai_messages/high_complexity--S100A7A,[6],"Blomen VA, Májek P, Jae LT, Bigenzahn JW, Nieuwenhuis J, Staring J, Sacco R, van Diemen FR, Olk N, Stukalov A, Marceau C, Janssen H, Carette JE, Bennett KL, Colinge J, Superti-Furga G, Brummelkamp TR. 2015. Science. Gene essentiality and synthetic lethality in haploid human cells.",10.1126/science.aac7557,https://doi.org/10.1126/science.aac7557,Gene essentiality and synthetic lethality in haploid human cells,Blomen
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--LGALS14,[1],"Liu FT, Rabinovich GA. 2005. Annual Review of Immunology. Galectins: Regulators of acute and chronic inflammation.",10.1111/j.1749-6632.2009.05131.x,https://doi.org/10.1111/j.1749-6632.2009.05131.x,Galectins: regulators of acute and chronic inflammation,Liu
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--LGALS14,[2],"Rabinovich GA, Croci DO. 2012. Nature Reviews Immunology. Regulatory circuits mediated by lectin-glycan interactions in autoimmunity and cancer.",10.1016/j.immuni.2012.03.004,https://doi.org/10.1016/j.immuni.2012.03.004,Regulatory Circuits Mediated by Lectin-Glycan Interactions in Autoimmunity and Cancer,Rabinovich
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--LGALS14,[3],"Hart T, Moffat J. 2016. Nature Reviews Genetics. BAGEL: a computational framework for identifying essential genes from pooled library screens.",10.1186/s12859-016-1015-8,https://doi.org/10.1186/s12859-016-1015-8,BAGEL: a computational framework for identifying essential genes from pooled library screens,Hart
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--LGALS14,[4],"Blomen VA, Májek P, Jae LT, Bigenzahn JW, Nieuwenhuis J, Staring J, Sacco R, van Diemen FR, Olk N, Stukalov A, Marceau C, Janssen H, Carette JE, Bennett KL, Colinge J, Superti-Furga G, Brummelkamp TR. 2015. Science. Gene essentiality and synthetic lethality in haploid human cells.",10.1126/science.aac7557,https://doi.org/10.1126/science.aac7557,Gene essentiality and synthetic lethality in haploid human cells,Blomen
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[1],National Comprehensive Cancer Network. (2021). NCCN Clinical Practice Guidelines in Oncology: Colon Cancer. Version 2.2021.,10.1111/j.1759-7714.2010.00016.x,https://doi.org/10.1111/j.1759-7714.2010.00016.x,"Comparisons between the National Comprehensive Cancer Network (NCCN) non-small-cell lung cancer (NSCLC) Clinical Practice Guidelines (Chinese version), the NCCN original edition, and the European Society for Medical Oncology NSCLC Guidelines in 2009",Xu
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[3],"Van Cutsem, E., & Cervantes, A. (2011). Advanced colorectal cancer: ESMO Clinical Practice Guidelines for treatment. Annals of Oncology, 22(suppl_6), vi61-vi63.",10.1093/annonc/mdq222,https://doi.org/10.1093/annonc/mdq222,Advanced colorectal cancer: ESMO Clinical Practice Guidelines for treatment,Van Cutsem
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[4],"Le, D. T., et al. (2017). Mismatch repair deficiency predicts response of solid tumors to PD-1 blockade. Science, 357(6349), 409-413.",10.3410/f.727697784.793571316,https://doi.org/10.3410/f.727697784.793571316,Faculty Opinions recommendation of Mismatch repair deficiency predicts response of solid tumors to PD-1 blockade.,Berlin
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[5],"Meacham, C. E., & Morrison, S. J. (2013). Tumour heterogeneity and cancer cell plasticity. Nature, 501(7467), 328-337.",10.1038/nature12624,https://doi.org/10.1038/nature12624,Tumour heterogeneity and cancer cell plasticity,Meacham
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[6],"Quail, D. F., & Joyce, J. A. (2013). Microenvironmental regulation of tumor progression and metastasis. Nature Medicine, 19(11), 1423-1437.",10.1038/nm.3394,https://doi.org/10.1038/nm.3394,Microenvironmental regulation of tumor progression and metastasis,Quail
6,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[7],"Franko, J., Shi, Q., & Meyers, J. P. (2012). Prognosis of patients with peritoneal metastatic colorectal cancer given systemic therapy: an analysis of individual patient data from prospective randomised trials from the Analysis and Research in Cancers of the Digestive System (ARCAD) database. The Lancet Oncology, 17(12), 1709-1719.",10.1016/s1470-2045(16)30500-9,https://doi.org/10.1016/s1470-2045(16)30500-9,Prognosis of patients with peritoneal metastatic colorectal cancer given systemic therapy: an analysis of individual patient data from prospective randomised trials from the Analysis and Research in Cancers of the Digestive System (ARCAD) database,Franko
7,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_16,[8],"Jayne, D. G., & Fook, S. (2002). Peritoneal carcinomatosis from colorectal cancer. British Journal of Surgery, 89(12), 1545-1550.",10.1046/j.1365-2168.2002.02274.x,https://doi.org/10.1046/j.1365-2168.2002.02274.x,Peritoneal carcinomatosis from colorectal cancer,Jayne
0,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_immunoparalysis,[1],"Singer M, Deutschman CS, Seymour CW, et al. 2016. JAMA. The Third International Consensus Definitions for Sepsis and Septic Shock (Sepsis-3).",10.1001/jama.2016.0289,https://doi.org/10.1001/jama.2016.0289,Developing a New Definition and Assessing New Clinical Criteria for Septic Shock,Shankar-Hari
1,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_immunoparalysis,[2],"Arosio P, Ingrassia R, Cavadini P. 2009. Biochim Biophys Acta. Ferritins: A family of molecules for iron storage, antioxidation and more.",10.1016/j.bbagen.2008.09.004,https://doi.org/10.1016/j.bbagen.2008.09.004,"Ferritins: A family of molecules for iron storage, antioxidation and more",Arosio
2,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_immunoparalysis,[3],"Weiss G, Goodnough LT. 2005. N Engl J Med. Anemia of Chronic Disease.",10.1056/nejmra041809,https://doi.org/10.1056/nejmra041809,Anemia of Chronic Disease,Weiss
3,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_immunoparalysis,[4],"Ziegler-Heitbrock L, Ancuta P, Crowe S, et al. 2010. J Leukoc Biol. Nomenclature of monocytes and dendritic cells in blood.",10.1182/blood-2010-02-258558,https://doi.org/10.1182/blood-2010-02-258558,Nomenclature of monocytes and dendritic cells in blood,Ziegler-Heitbrock
4,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_immunoparalysis,[5],"Monneret G, Lepape A, Voirin N, et al. 2006. Crit Care Med. Persisting low monocyte human leukocyte antigen-DR expression predicts mortality in septic shock.",10.1007/s00134-006-0204-8,https://doi.org/10.1007/s00134-006-0204-8,Persisting low monocyte human leukocyte antigen-DR expression predicts mortality in septic shock,Monneret
5,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_immunoparalysis,[6],"Hotchkiss RS, Monneret G, Payen D. 2013. Nat Rev Immunol. Sepsis-induced immunosuppression: from cellular dysfunctions to immunotherapy.",10.1038/nri3552,https://doi.org/10.1038/nri3552,Sepsis-induced immunosuppression: from cellular dysfunctions to immunotherapy,Hotchkiss
6,experiments/sepsis_treatment/ai_messages/high_complexity--sepsis_immunoparalysis,[7],"Litton E, Xiao J, Ho KM. 2013. JAMA. Safety and efficacy of intravenous iron therapy in reducing requirement for allogeneic blood transfusion: systematic review and meta-analysis of randomised clinical trials.",10.1136/bmj.f4822,https://doi.org/10.1136/bmj.f4822,Safety and efficacy of intravenous iron therapy in reducing requirement for allogeneic blood transfusion: systematic review and meta-analysis of randomised clinical trials,Litton
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[1],"Van Cutsem E, Cervantes A, Nordlinger B, Arnold D; ESMO Guidelines Working Group. 2014. Ann Oncol. Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[2],"Longley DB, Harkin DP, Johnston PG. 2003. Nat Rev Cancer. 5-fluorouracil: mechanisms of action and clinical strategies.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[3],"Cunningham D, Humblet Y, Siena S, et al. 2004. N Engl J Med. Cetuximab monotherapy and cetuximab plus irinotecan in irinotecan-refractory metastatic colorectal cancer.",10.1056/nejmoa033025,https://doi.org/10.1056/nejmoa033025,Cetuximab Monotherapy and Cetuximab plus Irinotecan in Irinotecan-Refractory Metastatic Colorectal Cancer,Cunningham
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[4],"Le DT, Uram JN, Wang H, et al. 2015. N Engl J Med. PD-1 Blockade in Tumors with Mismatch-Repair Deficiency.",10.1007/s11725-015-0588-4,https://doi.org/10.1007/s11725-015-0588-4,PD-1 blockade in tumors with mismatch-repair deficiency,Aparicio
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[5],Compton CC. 2007. Arch Pathol Lab Med. Prognostic factors in cancer: role of the pathologist.,10.3109/9781439807231-4,https://doi.org/10.3109/9781439807231-4,The role of the pathologist in assessing prognostic factors for breast cancer,
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[6],"Chaffer CL, Weinberg RA. 2011. Science. A perspective on cancer cell metastasis.",10.1126/science.1203543,https://doi.org/10.1126/science.1203543,A Perspective on Cancer Cell Metastasis,Chaffer
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--GPR78,[1],"Fredriksson R, Lagerström MC, Lundin LG, Schiöth HB. 2003. The G-protein-coupled receptors in the human genome form five main families. Phylogenetic analysis, paralogon groups, and fingerprints. Molecular Pharmacology 63(6):1256-1272.",10.1124/mol.63.6.1256,https://doi.org/10.1124/mol.63.6.1256,"The G-Protein-Coupled Receptors in the Human Genome Form Five Main Families. Phylogenetic Analysis, Paralogon Groups, and Fingerprints",Fredriksson
